id,manual,semestre,unidad,unidad_titulo,tipo,paginas_ocupa,rol,pagina_pdf_estimada,pdf_destino,imagen_destino,imagen_existe,archivo_prompt,fuente_md,fuente_md_linea,descripcion
M4-u06-02,4,2,u06,Agentes con herramientas,mapa-mental,1,mapa mental de unidad,23,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u06/M4-u06-02.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u06/M4-u06-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-4/unidades/u06/01-mapa-mental.md,9,Mapa mental con nodo central 'Agentes de IA' y 6 ramas: 1) Qué es un agente vs chatbot vs workflow. 2) Anatomía (percepc
M4-u06-03,4,2,u06,Agentes con herramientas,cuadro-comparativo,1,desarrollo de subtema,30,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u06/M4-u06-03.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u06/M4-u06-03__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u06/10-tema-6-1.md,66,"Cuadro a tamaño página comparando Chatbot, Workflow y Agente lado a lado: 8 filas (output, decide qué hacer, tools, memo"
M4-u06-04,4,2,u06,Agentes con herramientas,ilustracion,1,desarrollo de subtema,37,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u06/M4-u06-04.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u06/M4-u06-04__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u06/10-tema-6-2.md,119,Diagrama anatómico a tamaño página de un agente: cinco bloques rectangulares interconectados (Percepción a la izquierda 
M4-u06-05,4,2,u06,Agentes con herramientas,ilustracion,1,desarrollo de subtema,41,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u06/M4-u06-05.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u06/M4-u06-05__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u06/10-tema-6-3.md,109,Galería visual a tamaño página con 4 arquitecturas: 1) Reactivo (loop simple con un agente y sus tools). 2) Deliberativo
M4-u06-06,4,2,u06,Agentes con herramientas,cuadro-comparativo,1,desarrollo de subtema,48,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u06/M4-u06-06.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u06/M4-u06-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u06/10-tema-6-4.md,154,"Cuadro a tamaño página comparando 6 plataformas de agentes lado a lado: ChatGPT Agents, Claude Computer Use, Manus, Devi"
M4-u06-07,4,2,u06,Agentes con herramientas,diagrama-flujo,1,desarrollo de subtema,53,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u06/M4-u06-07.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u06/M4-u06-07__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u06/10-tema-6-5.md,111,Diagrama de ciclo a tamaño página: 5 nodos en círculo. Nodo 1 'App envía prompt + tools' (icono usuario y caja). Flecha 
M4-u06-08,4,2,u06,Agentes con herramientas,cuadro-comparativo,1,desarrollo de subtema,59,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u06/M4-u06-08.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u06/M4-u06-08__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u06/10-tema-6-6.md,108,Cuadro a tamaño página con los 7 riesgos en filas. Columnas: nombre · qué pasa · ejemplo concreto del Asistente Instituc
M4-u07-01,4,2,u07,Versión local soberana,ilustracion,1,portadilla,99,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-01.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-01__ilustracion__portadilla__pp1.md,manuales/manual-4/unidades/u07/00-portadilla.md,13,Ilustración hero de portadilla para la Unidad 7: a la izquierda la nube (proveedores OpenAI/Anthropic/Google) con un can
M4-u07-02,4,2,u07,Versión local soberana,mapa-mental,1,mapa mental de unidad,101,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-02.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-4/unidades/u07/01-mapa-mental.md,9,"Mapa mental con nodo central 'IA Local y Open Source' y 7 ramas: 1) Por qué local (privacidad, costo, control, sin inter"
M4-u07-03,4,2,u07,Versión local soberana,cuadro-comparativo,1,desarrollo de subtema,108,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-03.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-03__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u07/10-tema-7-1.md,72,"Cuadro comparativo a tamaño página de Cloud vs Local con 10 dimensiones: setup, costo inicial, costo por 1M tokens, priv"
M4-u07-04,4,2,u07,Versión local soberana,interfaz,1,desarrollo de subtema,112,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-04.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-04__interfaz__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u07/10-tema-7-2.md,118,Captura de terminal a tamaño página con 4 paneles: panel 1 muestra `curl install` con output. Panel 2 muestra `ollama pu
M4-u07-05,4,2,u07,Versión local soberana,interfaz,1,desarrollo de subtema,117,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-05.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-05__interfaz__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u07/10-tema-7-3.md,94,"Captura a tamaño página de Open WebUI corriendo en localhost: sidebar izquierda con conversaciones recientes, etiquetada"
M4-u07-06,4,2,u07,Versión local soberana,cuadro-comparativo,1,desarrollo de subtema,121,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-06.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u07/10-tema-7-4.md,70,"Cuadro a tamaño página comparando 3 stacks locales: Ollama+Open WebUI (icono Docker), LM Studio (icono app desktop con e"
M4-u07-07,4,2,u07,Versión local soberana,cuadro-comparativo,1,desarrollo de subtema,125,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-07.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-07__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u07/10-tema-7-5.md,100,"Cuadro a tamaño página de las 4 familias en filas (Llama, Mistral, Qwen, DeepSeek) × 8 columnas (versiones disponibles, "
M4-u07-08,4,2,u07,Versión local soberana,cuadro-comparativo,1,desarrollo de subtema,130,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-08.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-08__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u07/10-tema-7-6.md,82,"Cuadro a tamaño página con 6 niveles de cuantización en filas (FP16, Q8, Q6, Q5, Q4, Q3) × 5 columnas: tamaño relativo, "
M4-u07-09,4,2,u07,Versión local soberana,diagrama-flujo,1,desarrollo de subtema,135,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u07/M4-u07-09.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u07/M4-u07-09__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u07/10-tema-7-7.md,100,Diagrama a tamaño página del stack 100% local: caja exterior 'Servidor institucional' con 5 cajas adentro: 1) PDFs insti
M4-u08-01,4,2,u08,Conexión vía MCP,ilustracion,1,portadilla,176,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u08/M4-u08-01.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u08/M4-u08-01__ilustracion__portadilla__pp1.md,manuales/manual-4/unidades/u08/00-portadilla.md,13,"Ilustración hero de portadilla para la Unidad 8: en el centro un cliente IA (Claude Desktop, ChatGPT, Cursor) con icono."
M4-u08-02,4,2,u08,Conexión vía MCP,mapa-mental,1,mapa mental de unidad,177,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u08/M4-u08-02.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u08/M4-u08-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-4/unidades/u08/01-mapa-mental.md,9,"Mapa mental con nodo central 'MCP y Conexión de Herramientas' y 5 ramas: 1) Qué es MCP (estándar Anthropic 2024, problem"
M4-u08-03,4,2,u08,Conexión vía MCP,diagrama-flujo,1,desarrollo de subtema,184,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u08/M4-u08-03.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u08/M4-u08-03__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u08/10-tema-8-1.md,101,Diagrama a tamaño página comparativo. Lado izquierdo etiquetado 'Pre-MCP (caos)': un nodo central 'Tu sistema' conectado
M4-u08-04,4,2,u08,Conexión vía MCP,cuadro-comparativo,1,desarrollo de subtema,190,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u08/M4-u08-04.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u08/M4-u08-04__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u08/10-tema-8-2.md,121,Cuadro a tamaño página con 12 servidores MCP en filas. Columnas: nombre · icono · paquete/comando · tools principales · 
M4-u08-05,4,2,u08,Conexión vía MCP,interfaz,1,desarrollo de subtema,194,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u08/M4-u08-05.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u08/M4-u08-05__interfaz__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u08/10-tema-8-3.md,100,Captura anotada a tamaño página de Claude Desktop con MCP. Sidebar con conversaciones. Chat principal mostrando una conv
M4-u08-06,4,2,u08,Conexión vía MCP,cuadro-comparativo,1,desarrollo de subtema,200,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u08/M4-u08-06.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u08/M4-u08-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u08/10-tema-8-4.md,60,Cuadro a tamaño página comparativo Claude Desktop+MCP vs ChatGPT+Connectors. 8 filas con detalle. Bajo el cuadro: 'recom
M4-u08-07,4,2,u08,Conexión vía MCP,ilustracion,1,desarrollo de subtema,205,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u08/M4-u08-07.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u08/M4-u08-07__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u08/10-tema-8-5.md,118,Galería visual a tamaño página con los 5 casos de uso. Cada uno como mini-storyboard horizontal: pregunta del usuario en
M4-u09-01,4,2,u09,Material educativo certificable,ilustracion,1,portadilla,235,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u09/M4-u09-01.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u09/M4-u09-01__ilustracion__portadilla__pp1.md,manuales/manual-4/unidades/u09/00-portadilla.md,13,Ilustración hero de portadilla para la Unidad 9: en el centro un Asistente IA estilizado. Alrededor de él 6 productos pr
M4-u09-02,4,2,u09,Material educativo certificable,mapa-mental,1,mapa mental de unidad,237,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u09/M4-u09-02.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u09/M4-u09-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-4/unidades/u09/01-mapa-mental.md,9,Mapa mental con nodo central 'Contenido Especializado de Alto Nivel' y 6 ramas: 1) Investigación profunda (Deep Research
M4-u09-03,4,2,u09,Material educativo certificable,cuadro-comparativo,1,desarrollo de subtema,245,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u09/M4-u09-03.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u09/M4-u09-03__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u09/10-tema-9-1.md,85,"Cuadro a tamaño página con 4 herramientas Deep Research (ChatGPT, Gemini, Perplexity, Manus) en columnas × 8 dimensiones"
M4-u09-04,4,2,u09,Material educativo certificable,ilustracion,1,desarrollo de subtema,249,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u09/M4-u09-04.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u09/M4-u09-04__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u09/10-tema-9-2.md,102,Estructura visual a tamaño página de un whitepaper de 12 páginas. Cada sección como bloque rectangular con título y pági
M4-u09-05,4,2,u09,Material educativo certificable,cuadro-comparativo,1,desarrollo de subtema,255,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u09/M4-u09-05.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u09/M4-u09-05__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u09/10-tema-9-3.md,152,"Cuadro a tamaño página con 6 productos educativos en filas (rúbrica, secuencia didáctica, examen, plan de clase, taller,"
M4-u09-06,4,2,u09,Material educativo certificable,cuadro-comparativo,1,desarrollo de subtema,259,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u09/M4-u09-06.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u09/M4-u09-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u09/10-tema-9-4.md,75,"Cuadro a tamaño página de las 5 herramientas (Galileo, Uizard, v0.dev, Lovable, Bolt.new) × 6 dimensiones: tipo de outpu"
M4-u09-07,4,2,u09,Material educativo certificable,cuadro-comparativo,1,desarrollo de subtema,264,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u09/M4-u09-07.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u09/M4-u09-07__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u09/10-tema-9-5.md,60,"Cuadro a tamaño página de 8 tipos de contenido legal en filas. Columnas: nivel de riesgo (con código de color), si IA pu"
M4-u09-08,4,2,u09,Material educativo certificable,ilustracion,1,desarrollo de subtema,269,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u09/M4-u09-08.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u09/M4-u09-08__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u09/10-tema-9-6.md,115,Ilustración a tamaño página del proceso. Lado izquierdo: caja 'Esquema + restricciones' con prompt detallado. Flecha hac
M4-u10-01,4,2,u10,"Implementación, costos y gobernanza",ilustracion,1,portadilla,301,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u10/M4-u10-01.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u10/M4-u10-01__ilustracion__portadilla__pp1.md,manuales/manual-4/unidades/u10/00-portadilla.md,13,"Ilustración hero de portadilla para la Unidad 10: en el centro, un timeline de 12 meses con hitos del Asistente. Alreded"
M4-u10-02,4,2,u10,"Implementación, costos y gobernanza",mapa-mental,1,mapa mental de unidad,302,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u10/M4-u10-02.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u10/M4-u10-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-4/unidades/u10/01-mapa-mental.md,9,"Mapa mental con nodo central 'Estrategia, Costos y Gobernanza' y 5 ramas: 1) Comparativo de planes (ChatGPT Team/Enterpr"
M4-u10-03,4,2,u10,"Implementación, costos y gobernanza",cuadro-comparativo,1,desarrollo de subtema,309,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u10/M4-u10-03.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u10/M4-u10-03__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u10/10-tema-10-1.md,85,"Cuadro a tamaño página comparativo de los 4 jugadores en columnas. 10 filas: planes disponibles, precio individual, prec"
M4-u10-04,4,2,u10,"Implementación, costos y gobernanza",cuadro-comparativo,1,desarrollo de subtema,316,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u10/M4-u10-04.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u10/M4-u10-04__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u10/10-tema-10-2.md,92,"Cuadro a tamaño página con dos secciones. Sección 1: precios API por modelo (filas: Opus, Sonnet, Haiku, GPT-5, GPT-5-mi"
M4-u10-05,4,2,u10,"Implementación, costos y gobernanza",ilustracion,1,desarrollo de subtema,320,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u10/M4-u10-05.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u10/M4-u10-05__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u10/10-tema-10-3.md,92,"Plantilla visual a tamaño página de la Política de Uso IA Albatros: 9 secciones numeradas en grid 3x3, cada una como cua"
M4-u10-06,4,2,u10,"Implementación, costos y gobernanza",cuadro-comparativo,1,desarrollo de subtema,325,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u10/M4-u10-06.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u10/M4-u10-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u10/10-tema-10-4.md,73,"Cuadro a tamaño página con 4 categorías de KPIs en filas. Por cada KPI: nombre, fórmula, baseline antes del Asistente, o"
M4-u10-07,4,2,u10,"Implementación, costos y gobernanza",cuadro-comparativo,1,desarrollo de subtema,329,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/u10/M4-u10-07.jpg,sí,assets/prompts-visuales/manual-4/sem-2/u10/M4-u10-07__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u10/10-tema-10-5.md,45,"Matriz a tamaño página dato × sistema con colores: verde (permitido), amarillo (permitido con condiciones), rojo (prohib"
M5-sem1-01,5,1,sem1,Front/Back matter — Semestre 1,ilustracion,1,contenido del manual,1,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-01.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-01__ilustracion__contenido-del-manual__pp1.md,manuales/manual-5/semestre-1/00-portada.md,18,Ilustración hero de portada para el Semestre 1 del Manual 5: Inteligencia Artificial con Programación. Composición edito
M5-sem1-02,5,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,3,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-02.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-02__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-1/00-portada.md,26,"Pieza de créditos editoriales: logo Albatros centrado en azul Albatros sobre fondo blanco, debajo el texto 'Grupo Cultur"
M5-sem1-03,5,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,6,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-03.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-03__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-1/01-carta-estudiante.md,39,"Ilustración cálida de un estudiante mexicano de bachillerato sentado en su escritorio con el manual abierto, lápiz en ma"
M5-sem1-04,5,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,9,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-04.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-04__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-1/02-carta-docente.md,56,Cuadro comparativo de 3 columnas: 'Enfoque tradicional' vs 'Enfoque Albatros' vs 'Beneficio esperado'. Filas: rol del do
M5-sem1-05,5,1,sem1,Front/Back matter — Semestre 1,infografia,1,contenido del manual,11,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-05.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-05__infografia__contenido-del-manual__pp1.md,manuales/manual-5/semestre-1/03-mapa-contenidos.md,17,Infografía vertical tipo mapa visual del semestre 1 del manual Inteligencia Artificial con Programación: en la parte sup
M5-sem1-06,5,1,sem1,Front/Back matter — Semestre 1,linea-tiempo,1,contenido del manual,15,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-06.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-06__linea-tiempo__contenido-del-manual__pp1.md,manuales/manual-5/semestre-1/04-hilo-conductor.md,30,"Línea de tiempo horizontal del semestre 1: en el extremo izquierdo, el problema inicial del case study 'Predictor de ren"
M5-sem1-07,5,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,1,contenido del manual,18,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-07.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-07__cuadro-comparativo__contenido-del-manual__pp1.md,manuales/manual-5/semestre-1/05-competencias.md,37,"Tabla extendida del índice de competencias del semestre con columnas: ID, descripción corta, verbo Bloom, % del manual d"
M5-sem1-08,5,1,sem1,Front/Back matter — Semestre 1,grafica,0.5,contenido del manual,22,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-08.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-08__grafica__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-1/06-diagnostica.md,77,"Gráfica de radar de 5 ejes para autoevaluación inicial: 1) Familiaridad con el tema, 2) Confianza para practicar, 3) Acc"
M5-sem1-09,5,1,sem1,Front/Back matter — Semestre 1,ilustracion,1,contenido del manual,296,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-09.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-09__ilustracion__contenido-del-manual__pp1.md,manuales/manual-5/semestre-1/90-cierre-semestre.md,57,Ilustración de cierre cálida: un estudiante revisando su portafolio terminado con varias hojas y evidencias del case stu
M5-sem1-10,5,1,sem1,Front/Back matter — Semestre 1,infografia,1,contenido del manual,301,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-10.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-10__infografia__contenido-del-manual__pp1.md,manuales/manual-5/semestre-1/91-material-extra.md,91,"Infografía resumen del semestre completo en una sola hoja: panel superior con el case study, panel medio con las 4 unida"
M5-sem1-11,5,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,305,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-11.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-11__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-1/92-glosario-semestre.md,54,Tabla amplia con dos columnas principales: 'Término en español' y 'Término en inglés equivalente' para los principales c
M5-sem1-12,5,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,307,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-12.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-12__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-1/93-bibliografia-semestre.md,46,"Cuadro comparativo de 5 columnas con los principales tipos de fuente: Libro, Web, OCW, Video, Artículo. Por cada fila: p"
M5-sem1-13,5,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,310,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/sem1/M5-sem1-13.jpg,sí,assets/prompts-visuales/manual-5/sem-1/sem1/M5-sem1-13__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-1/94-indice-analitico.md,36,"Pieza de cierre del semestre: bandera con el logo Albatros izándose en una colina baja, sol naciendo detrás (símbolo del"
M5-sem2-01,5,2,sem2,Front/Back matter — Semestre 2,ilustracion,1,contenido del manual,1,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-01.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-01__ilustracion__contenido-del-manual__pp1.md,manuales/manual-5/semestre-2/00-portada.md,18,Ilustración hero de portada para el Semestre 2 del Manual 5: Inteligencia Artificial con Programación. Composición edito
M5-sem2-02,5,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,3,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-02.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-02__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-2/00-portada.md,26,"Pieza de créditos editoriales: logo Albatros centrado en azul Albatros sobre fondo blanco, debajo el texto 'Grupo Cultur"
M5-sem2-03,5,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,6,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-03.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-03__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-2/01-carta-estudiante.md,39,"Ilustración cálida de un estudiante mexicano de bachillerato sentado en su escritorio con el manual abierto, lápiz en ma"
M5-sem2-04,5,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,9,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-04.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-04__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-2/02-carta-docente.md,56,Cuadro comparativo de 3 columnas: 'Enfoque tradicional' vs 'Enfoque Albatros' vs 'Beneficio esperado'. Filas: rol del do
M5-sem2-05,5,2,sem2,Front/Back matter — Semestre 2,infografia,1,contenido del manual,11,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-05.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-05__infografia__contenido-del-manual__pp1.md,manuales/manual-5/semestre-2/03-mapa-contenidos.md,17,Infografía vertical tipo mapa visual del semestre 2 del manual Inteligencia Artificial con Programación: en la parte sup
M5-sem2-06,5,2,sem2,Front/Back matter — Semestre 2,linea-tiempo,1,contenido del manual,15,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-06.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-06__linea-tiempo__contenido-del-manual__pp1.md,manuales/manual-5/semestre-2/04-hilo-conductor.md,30,"Línea de tiempo horizontal del semestre 2: en el extremo izquierdo, el problema inicial del case study 'Predictor de ren"
M5-sem2-07,5,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,1,contenido del manual,18,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-07.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-07__cuadro-comparativo__contenido-del-manual__pp1.md,manuales/manual-5/semestre-2/05-competencias.md,37,"Tabla extendida del índice de competencias del semestre con columnas: ID, descripción corta, verbo Bloom, % del manual d"
